==========================================
SLURM_JOB_ID = 6161530
SLURM_JOB_NODELIST = d18-33
TMPDIR = /tmp/SLURM_6161530
==========================================
10_11_11_23_00_042 [6, 40, 40, 40, 40, 14] [Tanh(), Tanh(), Tanh(), Tanh(), Tanh(), Sigmoid()] 200 5e-05 45
Epoch 1: Loss = 0.0446, Training (Code) = 0.01169, Validation (Code) = 0.01325, Training (X) = 0.57398, Validation (X) = 0.57862, Training (Z) = 0.58111, Validation (Z) = 0.61006
Epoch 47: Loss = 0.00894, Training (Code) = 0.02129, Validation (Code) = 0.02283, Training (X) = 0.8092, Validation (X) = 0.81022, Training (Z) = 0.82192, Validation (Z) = 0.83577
Epoch 48: Loss = 0.00893, Training (Code) = 0.02113, Validation (Code) = 0.02267, Training (X) = 0.81657, Validation (X) = 0.79779, Training (Z) = 0.81755, Validation (Z) = 0.80147
Epoch 49: Loss = 0.00892, Training (Code) = 0.02127, Validation (Code) = 0.02292, Training (X) = 0.8002, Validation (X) = 0.78545, Training (Z) = 0.8237, Validation (Z) = 0.81455
Epoch 50: Loss = 0.00891, Training (Code) = 0.02117, Validation (Code) = 0.02283, Training (X) = 0.82283, Validation (X) = 0.79562, Training (Z) = 0.81299, Validation (Z) = 0.80657
Epoch 51: Loss = 0.0089, Training (Code) = 0.02123, Validation (Code) = 0.02292, Training (X) = 0.82041, Validation (X) = 0.82545, Training (Z) = 0.82336, Validation (Z) = 0.81455
Epoch 52: Loss = 0.00889, Training (Code) = 0.0211, Validation (Code) = 0.02233, Training (X) = 0.81639, Validation (X) = 0.79104, Training (Z) = 0.81935, Validation (Z) = 0.82836
Epoch 53: Loss = 0.00889, Training (Code) = 0.0211, Validation (Code) = 0.02258, Training (X) = 0.81244, Validation (X) = 0.81181, Training (Z) = 0.82132, Validation (Z) = 0.83395
Epoch 54: Loss = 0.00888, Training (Code) = 0.02108, Validation (Code) = 0.02283, Training (X) = 0.82411, Validation (X) = 0.79927, Training (Z) = 0.82905, Validation (Z) = 0.82482
Epoch 55: Loss = 0.00888, Training (Code) = 0.02113, Validation (Code) = 0.02275, Training (X) = 0.81361, Validation (X) = 0.82418, Training (Z) = 0.83432, Validation (Z) = 0.8315
Epoch 56: Loss = 0.00887, Training (Code) = 0.02115, Validation (Code) = 0.02283, Training (X) = 0.8069, Validation (X) = 0.80657, Training (Z) = 0.81379, Validation (Z) = 0.82117
Epoch 57: Loss = 0.00887, Training (Code) = 0.02113, Validation (Code) = 0.02292, Training (X) = 0.81953, Validation (X) = 0.81818, Training (Z) = 0.82742, Validation (Z) = 0.82909
Epoch 58: Loss = 0.00886, Training (Code) = 0.02135, Validation (Code) = 0.02308, Training (X) = 0.81561, Validation (X) = 0.83032, Training (Z) = 0.83024, Validation (Z) = 0.82671
Epoch 59: Loss = 0.00886, Training (Code) = 0.02131, Validation (Code) = 0.02317, Training (X) = 0.81329, Validation (X) = 0.82014, Training (Z) = 0.83284, Validation (Z) = 0.81655
Epoch 60: Loss = 0.00886, Training (Code) = 0.02119, Validation (Code) = 0.02292, Training (X) = 0.80728, Validation (X) = 0.81091, Training (Z) = 0.82301, Validation (Z) = 0.83636
Epoch 61: Loss = 0.00885, Training (Code) = 0.02127, Validation (Code) = 0.02225, Training (X) = 0.81097, Validation (X) = 0.81648, Training (Z) = 0.83546, Validation (Z) = 0.83521
Epoch 62: Loss = 0.00885, Training (Code) = 0.02142, Validation (Code) = 0.02292, Training (X) = 0.81323, Validation (X) = 0.81455, Training (Z) = 0.82296, Validation (Z) = 0.79273
Epoch 63: Loss = 0.00885, Training (Code) = 0.0214, Validation (Code) = 0.02275, Training (X) = 0.82278, Validation (X) = 0.80586, Training (Z) = 0.83252, Validation (Z) = 0.82418
Epoch 64: Loss = 0.00885, Training (Code) = 0.02135, Validation (Code) = 0.02283, Training (X) = 0.81854, Validation (X) = 0.80657, Training (Z) = 0.81951, Validation (Z) = 0.81752
Epoch 65: Loss = 0.00885, Training (Code) = 0.02106, Validation (Code) = 0.02267, Training (X) = 0.81108, Validation (X) = 0.81618, Training (Z) = 0.83086, Validation (Z) = 0.84926
Epoch 66: Loss = 0.00884, Training (Code) = 0.02127, Validation (Code) = 0.02275, Training (X) = 0.81293, Validation (X) = 0.79853, Training (Z) = 0.81978, Validation (Z) = 0.8022
Epoch 67: Loss = 0.00884, Training (Code) = 0.02104, Validation (Code) = 0.02283, Training (X) = 0.81881, Validation (X) = 0.81022, Training (Z) = 0.8297, Validation (Z) = 0.83212
Epoch 68: Loss = 0.00884, Training (Code) = 0.02123, Validation (Code) = 0.02283, Training (X) = 0.81452, Validation (X) = 0.79927, Training (Z) = 0.82041, Validation (Z) = 0.84307
Epoch 69: Loss = 0.00884, Training (Code) = 0.02131, Validation (Code) = 0.023, Training (X) = 0.81916, Validation (X) = 0.80797, Training (Z) = 0.83187, Validation (Z) = 0.83696
Epoch 70: Loss = 0.00884, Training (Code) = 0.02121, Validation (Code) = 0.02325, Training (X) = 0.82122, Validation (X) = 0.80645, Training (Z) = 0.83104, Validation (Z) = 0.84588
Epoch 71: Loss = 0.00884, Training (Code) = 0.02135, Validation (Code) = 0.02267, Training (X) = 0.81366, Validation (X) = 0.80515, Training (Z) = 0.83122, Validation (Z) = 0.84926
Epoch 72: Loss = 0.00884, Training (Code) = 0.02115, Validation (Code) = 0.02292, Training (X) = 0.82266, Validation (X) = 0.80364, Training (Z) = 0.8197, Validation (Z) = 0.81818
Epoch 73: Loss = 0.00884, Training (Code) = 0.02133, Validation (Code) = 0.02325, Training (X) = 0.82715, Validation (X) = 0.82437, Training (Z) = 0.81543, Validation (Z) = 0.81004
Epoch 74: Loss = 0.00884, Training (Code) = 0.02148, Validation (Code) = 0.023, Training (X) = 0.80795, Validation (X) = 0.80435, Training (Z) = 0.83026, Validation (Z) = 0.81159
Epoch 75: Loss = 0.00884, Training (Code) = 0.02119, Validation (Code) = 0.02292, Training (X) = 0.82006, Validation (X) = 0.81455, Training (Z) = 0.83382, Validation (Z) = 0.83273
Epoch 76: Loss = 0.00885, Training (Code) = 0.02133, Validation (Code) = 0.02283, Training (X) = 0.81445, Validation (X) = 0.80292, Training (Z) = 0.82227, Validation (Z) = 0.81387
Epoch 77: Loss = 0.00885, Training (Code) = 0.02135, Validation (Code) = 0.02275, Training (X) = 0.82146, Validation (X) = 0.81319, Training (Z) = 0.81951, Validation (Z) = 0.81685
Epoch 78: Loss = 0.00885, Training (Code) = 0.02129, Validation (Code) = 0.02242, Training (X) = 0.82681, Validation (X) = 0.80297, Training (Z) = 0.81605, Validation (Z) = 0.79554
Epoch 79: Loss = 0.00885, Training (Code) = 0.02135, Validation (Code) = 0.02292, Training (X) = 0.82146, Validation (X) = 0.78545, Training (Z) = 0.8322, Validation (Z) = 0.80727
Epoch 80: Loss = 0.00886, Training (Code) = 0.02129, Validation (Code) = 0.023, Training (X) = 0.82485, Validation (X) = 0.80797, Training (Z) = 0.82975, Validation (Z) = 0.82971
Epoch 81: Loss = 0.00886, Training (Code) = 0.02135, Validation (Code) = 0.02267, Training (X) = 0.81171, Validation (X) = 0.8125, Training (Z) = 0.83024, Validation (Z) = 0.83456
Epoch 82: Loss = 0.00886, Training (Code) = 0.02138, Validation (Code) = 0.02292, Training (X) = 0.80799, Validation (X) = 0.83636, Training (Z) = 0.83333, Validation (Z) = 0.82909
Epoch 83: Loss = 0.00887, Training (Code) = 0.02135, Validation (Code) = 0.02308, Training (X) = 0.82439, Validation (X) = 0.79783, Training (Z) = 0.82927, Validation (Z) = 0.84477
Epoch 84: Loss = 0.00887, Training (Code) = 0.02135, Validation (Code) = 0.02292, Training (X) = 0.81951, Validation (X) = 0.79636, Training (Z) = 0.82439, Validation (Z) = 0.82182
Epoch 85: Loss = 0.00888, Training (Code) = 0.02156, Validation (Code) = 0.02325, Training (X) = 0.82319, Validation (X) = 0.81362, Training (Z) = 0.83382, Validation (Z) = 0.82437
Epoch 86: Loss = 0.00888, Training (Code) = 0.02158, Validation (Code) = 0.02283, Training (X) = 0.81371, Validation (X) = 0.81752, Training (Z) = 0.83012, Validation (Z) = 0.83212
Epoch 87: Loss = 0.00889, Training (Code) = 0.02129, Validation (Code) = 0.02283, Training (X) = 0.818, Validation (X) = 0.81022, Training (Z) = 0.81898, Validation (Z) = 0.82482
Epoch 88: Loss = 0.00889, Training (Code) = 0.02146, Validation (Code) = 0.02308, Training (X) = 0.82233, Validation (X) = 0.80866, Training (Z) = 0.83495, Validation (Z) = 0.83394
Epoch 89: Loss = 0.0089, Training (Code) = 0.02152, Validation (Code) = 0.02283, Training (X) = 0.81994, Validation (X) = 0.81752, Training (Z) = 0.84027, Validation (Z) = 0.80657
Epoch 90: Loss = 0.00891, Training (Code) = 0.0214, Validation (Code) = 0.02275, Training (X) = 0.815, Validation (X) = 0.83516, Training (Z) = 0.82181, Validation (Z) = 0.82784
Epoch 91: Loss = 0.00892, Training (Code) = 0.02142, Validation (Code) = 0.02308, Training (X) = 0.81031, Validation (X) = 0.80144, Training (Z) = 0.82977, Validation (Z) = 0.81949
Epoch 92: Loss = 0.00892, Training (Code) = 0.02148, Validation (Code) = 0.02275, Training (X) = 0.81474, Validation (X) = 0.8022, Training (Z) = 0.83511, Validation (Z) = 0.83516
Epoch 93: Loss = 0.00893, Training (Code) = 0.02135, Validation (Code) = 0.02275, Training (X) = 0.81561, Validation (X) = 0.79853, Training (Z) = 0.82732, Validation (Z) = 0.81685
Epoch 94: Loss = 0.00894, Training (Code) = 0.02133, Validation (Code) = 0.023, Training (X) = 0.81055, Validation (X) = 0.82609, Training (Z) = 0.82617, Validation (Z) = 0.82246
Epoch 95: Loss = 0.00895, Training (Code) = 0.02129, Validation (Code) = 0.02283, Training (X) = 0.81703, Validation (X) = 0.81022, Training (Z) = 0.84442, Validation (Z) = 0.83942
Epoch 96: Loss = 0.00895, Training (Code) = 0.02156, Validation (Code) = 0.02292, Training (X) = 0.83865, Validation (X) = 0.82545, Training (Z) = 0.82899, Validation (Z) = 0.81818
Epoch 97: Loss = 0.00896, Training (Code) = 0.02152, Validation (Code) = 0.02317, Training (X) = 0.81897, Validation (X) = 0.78777, Training (Z) = 0.83156, Validation (Z) = 0.83453
Epoch 98: Loss = 0.00897, Training (Code) = 0.02152, Validation (Code) = 0.02333, Training (X) = 0.82188, Validation (X) = 0.79286, Training (Z) = 0.83156, Validation (Z) = 0.825
Epoch 99: Loss = 0.00898, Training (Code) = 0.02146, Validation (Code) = 0.023, Training (X) = 0.81942, Validation (X) = 0.80435, Training (Z) = 0.81942, Validation (Z) = 0.82971
Epoch 100: Loss = 0.00898, Training (Code) = 0.0216, Validation (Code) = 0.023, Training (X) = 0.83124, Validation (X) = 0.81159, Training (Z) = 0.83317, Validation (Z) = 0.84058
Epoch 101: Loss = 0.00899, Training (Code) = 0.02138, Validation (Code) = 0.02308, Training (X) = 0.82359, Validation (X) = 0.81949, Training (Z) = 0.83528, Validation (Z) = 0.84838
Epoch 102: Loss = 0.009, Training (Code) = 0.02156, Validation (Code) = 0.02267, Training (X) = 0.81739, Validation (X) = 0.83456, Training (Z) = 0.82705, Validation (Z) = 0.83456
Epoch 103: Loss = 0.00901, Training (Code) = 0.02152, Validation (Code) = 0.023, Training (X) = 0.81994, Validation (X) = 0.81884, Training (Z) = 0.83349, Validation (Z) = 0.85145
Epoch 104: Loss = 0.00901, Training (Code) = 0.02152, Validation (Code) = 0.02317, Training (X) = 0.81317, Validation (X) = 0.82734, Training (Z) = 0.83833, Validation (Z) = 0.83094
Epoch 105: Loss = 0.00902, Training (Code) = 0.02152, Validation (Code) = 0.02325, Training (X) = 0.81897, Validation (X) = 0.81362, Training (Z) = 0.82865, Validation (Z) = 0.82079
Epoch 106: Loss = 0.00903, Training (Code) = 0.02146, Validation (Code) = 0.02283, Training (X) = 0.8233, Validation (X) = 0.81752, Training (Z) = 0.83689, Validation (Z) = 0.83577
Epoch 107: Loss = 0.00903, Training (Code) = 0.02165, Validation (Code) = 0.02317, Training (X) = 0.82676, Validation (X) = 0.84173, Training (Z) = 0.83734, Validation (Z) = 0.80576
Epoch 108: Loss = 0.00904, Training (Code) = 0.02158, Validation (Code) = 0.0235, Training (X) = 0.82239, Validation (X) = 0.83688, Training (Z) = 0.84363, Validation (Z) = 0.83333
Epoch 109: Loss = 0.00904, Training (Code) = 0.02158, Validation (Code) = 0.02333, Training (X) = 0.81467, Validation (X) = 0.83214, Training (Z) = 0.82239, Validation (Z) = 0.83214
Epoch 110: Loss = 0.00904, Training (Code) = 0.0216, Validation (Code) = 0.02325, Training (X) = 0.83124, Validation (X) = 0.8172, Training (Z) = 0.83703, Validation (Z) = 0.83513
Epoch 111: Loss = 0.00905, Training (Code) = 0.0216, Validation (Code) = 0.02325, Training (X) = 0.83028, Validation (X) = 0.8172, Training (Z) = 0.8351, Validation (Z) = 0.83154
Epoch 112: Loss = 0.00905, Training (Code) = 0.0215, Validation (Code) = 0.02325, Training (X) = 0.83236, Validation (X) = 0.83154, Training (Z) = 0.8343, Validation (Z) = 0.8172
Epoch 113: Loss = 0.00905, Training (Code) = 0.02154, Validation (Code) = 0.02325, Training (X) = 0.82882, Validation (X) = 0.82437, Training (Z) = 0.83172, Validation (Z) = 0.83513
Epoch 114: Loss = 0.00905, Training (Code) = 0.02158, Validation (Code) = 0.02308, Training (X) = 0.82529, Validation (X) = 0.83394, Training (Z) = 0.82336, Validation (Z) = 0.83032
Epoch 115: Loss = 0.00906, Training (Code) = 0.02165, Validation (Code) = 0.023, Training (X) = 0.82772, Validation (X) = 0.81522, Training (Z) = 0.83927, Validation (Z) = 0.83333
Epoch 116: Loss = 0.00906, Training (Code) = 0.02158, Validation (Code) = 0.02317, Training (X) = 0.8388, Validation (X) = 0.82734, Training (Z) = 0.83687, Validation (Z) = 0.83453
Epoch 117: Loss = 0.00906, Training (Code) = 0.0216, Validation (Code) = 0.02317, Training (X) = 0.81099, Validation (X) = 0.82014, Training (Z) = 0.8351, Validation (Z) = 0.83094
Epoch 118: Loss = 0.00906, Training (Code) = 0.02167, Validation (Code) = 0.02342, Training (X) = 0.825, Validation (X) = 0.82206, Training (Z) = 0.82692, Validation (Z) = 0.8363
Epoch 119: Loss = 0.00906, Training (Code) = 0.02162, Validation (Code) = 0.02317, Training (X) = 0.81503, Validation (X) = 0.80935, Training (Z) = 0.83719, Validation (Z) = 0.83094
Epoch 120: Loss = 0.00906, Training (Code) = 0.0216, Validation (Code) = 0.02308, Training (X) = 0.81967, Validation (X) = 0.83394, Training (Z) = 0.8351, Validation (Z) = 0.82671
Epoch 121: Loss = 0.00906, Training (Code) = 0.02165, Validation (Code) = 0.02333, Training (X) = 0.83253, Validation (X) = 0.825, Training (Z) = 0.84023, Validation (Z) = 0.83571
Epoch 122: Loss = 0.00906, Training (Code) = 0.02165, Validation (Code) = 0.02342, Training (X) = 0.83157, Validation (X) = 0.81495, Training (Z) = 0.82964, Validation (Z) = 0.83274
Epoch 123: Loss = 0.00905, Training (Code) = 0.02167, Validation (Code) = 0.02325, Training (X) = 0.83077, Validation (X) = 0.79211, Training (Z) = 0.82692, Validation (Z) = 0.81362
Epoch 124: Loss = 0.00905, Training (Code) = 0.02152, Validation (Code) = 0.02333, Training (X) = 0.83156, Validation (X) = 0.82143, Training (Z) = 0.83446, Validation (Z) = 0.81786
Epoch 125: Loss = 0.00905, Training (Code) = 0.02156, Validation (Code) = 0.0235, Training (X) = 0.82995, Validation (X) = 0.80851, Training (Z) = 0.83671, Validation (Z) = 0.82624
Epoch 126: Loss = 0.00905, Training (Code) = 0.02167, Validation (Code) = 0.02333, Training (X) = 0.80673, Validation (X) = 0.81429, Training (Z) = 0.83654, Validation (Z) = 0.84286
Epoch 127: Loss = 0.00904, Training (Code) = 0.02175, Validation (Code) = 0.02333, Training (X) = 0.83716, Validation (X) = 0.80357, Training (Z) = 0.82663, Validation (Z) = 0.81429
Epoch 128: Loss = 0.00904, Training (Code) = 0.02171, Validation (Code) = 0.02342, Training (X) = 0.82438, Validation (X) = 0.80427, Training (Z) = 0.83397, Validation (Z) = 0.82562
Epoch 129: Loss = 0.00903, Training (Code) = 0.02175, Validation (Code) = 0.02333, Training (X) = 0.82663, Validation (X) = 0.82143, Training (Z) = 0.84195, Validation (Z) = 0.83214
Epoch 130: Loss = 0.00902, Training (Code) = 0.02165, Validation (Code) = 0.02342, Training (X) = 0.82387, Validation (X) = 0.80783, Training (Z) = 0.83542, Validation (Z) = 0.81139
Epoch 131: Loss = 0.00902, Training (Code) = 0.02162, Validation (Code) = 0.02333, Training (X) = 0.82466, Validation (X) = 0.81071, Training (Z) = 0.83622, Validation (Z) = 0.83214
Epoch 132: Loss = 0.00901, Training (Code) = 0.02171, Validation (Code) = 0.02342, Training (X) = 0.83205, Validation (X) = 0.80071, Training (Z) = 0.83589, Validation (Z) = 0.82918
Epoch 133: Loss = 0.009, Training (Code) = 0.02167, Validation (Code) = 0.02333, Training (X) = 0.84808, Validation (X) = 0.82143, Training (Z) = 0.82692, Validation (Z) = 0.83214
Epoch 134: Loss = 0.009, Training (Code) = 0.02152, Validation (Code) = 0.02342, Training (X) = 0.82381, Validation (X) = 0.80071, Training (Z) = 0.83253, Validation (Z) = 0.82562
Epoch 135: Loss = 0.00899, Training (Code) = 0.02177, Validation (Code) = 0.02333, Training (X) = 0.82871, Validation (X) = 0.81071, Training (Z) = 0.83732, Validation (Z) = 0.83571
Epoch 136: Loss = 0.00898, Training (Code) = 0.02165, Validation (Code) = 0.02333, Training (X) = 0.82676, Validation (X) = 0.83571, Training (Z) = 0.84408, Validation (Z) = 0.825
Epoch 137: Loss = 0.00897, Training (Code) = 0.02165, Validation (Code) = 0.02325, Training (X) = 0.82964, Validation (X) = 0.7957, Training (Z) = 0.83542, Validation (Z) = 0.84229
Epoch 138: Loss = 0.00896, Training (Code) = 0.02171, Validation (Code) = 0.02333, Training (X) = 0.83109, Validation (X) = 0.825, Training (Z) = 0.83685, Validation (Z) = 0.83571
Epoch 139: Loss = 0.00896, Training (Code) = 0.02171, Validation (Code) = 0.02342, Training (X) = 0.82726, Validation (X) = 0.82206, Training (Z) = 0.85125, Validation (Z) = 0.84698
Epoch 140: Loss = 0.00895, Training (Code) = 0.02169, Validation (Code) = 0.0235, Training (X) = 0.82709, Validation (X) = 0.8156, Training (Z) = 0.83862, Validation (Z) = 0.82979
Epoch 141: Loss = 0.00894, Training (Code) = 0.02175, Validation (Code) = 0.0235, Training (X) = 0.82375, Validation (X) = 0.8156, Training (Z) = 0.8295, Validation (Z) = 0.8227
Epoch 142: Loss = 0.00894, Training (Code) = 0.02173, Validation (Code) = 0.02333, Training (X) = 0.83126, Validation (X) = 0.81071, Training (Z) = 0.83126, Validation (Z) = 0.83571
