==========================================
SLURM_JOB_ID = 6156453
SLURM_JOB_NODELIST = e15-11
TMPDIR = /tmp/SLURM_6156453
==========================================
10_10_15_30_54_105 [6, 20, 20, 20, 20, 20, 20, 20, 20, 14] [Tanh(), Tanh(), Tanh(), Tanh(), Tanh(), Tanh(), Tanh(), Tanh(), Tanh(), Sigmoid()] 200 0.0001 5
Epoch 1: Loss = 0.41388, Training (Code) = 0.3365, Validation (Code) = 0.33108, Training (X) = 0.95499, Validation (X) = 0.95243, Training (Z) = 0.95363, Validation (Z) = 0.95218
Epoch 24: Loss = 0.40495, Training (Code) = 0.37248, Validation (Code) = 0.36017, Training (X) = 0.95855, Validation (X) = 0.95534, Training (Z) = 0.96079, Validation (Z) = 0.95812
Epoch 25: Loss = 0.40494, Training (Code) = 0.37396, Validation (Code) = 0.36683, Training (X) = 0.96106, Validation (X) = 0.95479, Training (Z) = 0.95799, Validation (Z) = 0.95797
Epoch 26: Loss = 0.40493, Training (Code) = 0.37212, Validation (Code) = 0.36517, Training (X) = 0.96053, Validation (X) = 0.94865, Training (Z) = 0.96126, Validation (Z) = 0.95869
Epoch 27: Loss = 0.40493, Training (Code) = 0.37165, Validation (Code) = 0.36367, Training (X) = 0.95919, Validation (X) = 0.95027, Training (Z) = 0.95936, Validation (Z) = 0.95623
Epoch 28: Loss = 0.40493, Training (Code) = 0.37206, Validation (Code) = 0.36408, Training (X) = 0.95996, Validation (X) = 0.96017, Training (Z) = 0.95963, Validation (Z) = 0.95834
Epoch 29: Loss = 0.40492, Training (Code) = 0.37304, Validation (Code) = 0.36667, Training (X) = 0.96074, Validation (X) = 0.95955, Training (Z) = 0.95839, Validation (Z) = 0.96
Epoch 30: Loss = 0.40492, Training (Code) = 0.36715, Validation (Code) = 0.36558, Training (X) = 0.96102, Validation (X) = 0.95874, Training (Z) = 0.95897, Validation (Z) = 0.95578
Epoch 31: Loss = 0.40492, Training (Code) = 0.37158, Validation (Code) = 0.36533, Training (X) = 0.95991, Validation (X) = 0.95712, Training (Z) = 0.95874, Validation (Z) = 0.95666
Epoch 32: Loss = 0.40492, Training (Code) = 0.37165, Validation (Code) = 0.36808, Training (X) = 0.9593, Validation (X) = 0.95585, Training (Z) = 0.96014, Validation (Z) = 0.9597
Epoch 33: Loss = 0.40492, Training (Code) = 0.37171, Validation (Code) = 0.36533, Training (X) = 0.95981, Validation (X) = 0.95575, Training (Z) = 0.95864, Validation (Z) = 0.96168
Epoch 34: Loss = 0.40492, Training (Code) = 0.37594, Validation (Code) = 0.36442, Training (X) = 0.95883, Validation (X) = 0.95472, Training (Z) = 0.95777, Validation (Z) = 0.95587
Epoch 35: Loss = 0.40492, Training (Code) = 0.37223, Validation (Code) = 0.35983, Training (X) = 0.96127, Validation (X) = 0.95692, Training (Z) = 0.95909, Validation (Z) = 0.95808
Epoch 36: Loss = 0.40492, Training (Code) = 0.37285, Validation (Code) = 0.36333, Training (X) = 0.96094, Validation (X) = 0.96376, Training (Z) = 0.9591, Validation (Z) = 0.95894
Epoch 37: Loss = 0.40492, Training (Code) = 0.37177, Validation (Code) = 0.36708, Training (X) = 0.96117, Validation (X) = 0.95619, Training (Z) = 0.95764, Validation (Z) = 0.95346
Epoch 38: Loss = 0.40492, Training (Code) = 0.37273, Validation (Code) = 0.36492, Training (X) = 0.95836, Validation (X) = 0.95912, Training (Z) = 0.95964, Validation (Z) = 0.95684
Epoch 39: Loss = 0.40492, Training (Code) = 0.37181, Validation (Code) = 0.36708, Training (X) = 0.96106, Validation (X) = 0.95437, Training (Z) = 0.95876, Validation (Z) = 0.95414
Epoch 40: Loss = 0.40492, Training (Code) = 0.3714, Validation (Code) = 0.36517, Training (X) = 0.96303, Validation (X) = 0.95938, Training (Z) = 0.95956, Validation (Z) = 0.95413
Epoch 41: Loss = 0.40492, Training (Code) = 0.37002, Validation (Code) = 0.36042, Training (X) = 0.96019, Validation (X) = 0.96139, Training (Z) = 0.9607, Validation (Z) = 0.96092
Epoch 42: Loss = 0.40492, Training (Code) = 0.37423, Validation (Code) = 0.36842, Training (X) = 0.95986, Validation (X) = 0.95612, Training (Z) = 0.9612, Validation (Z) = 0.9577
Epoch 43: Loss = 0.40492, Training (Code) = 0.375, Validation (Code) = 0.36667, Training (X) = 0.96044, Validation (X) = 0.95727, Training (Z) = 0.95878, Validation (Z) = 0.95727
Epoch 44: Loss = 0.40493, Training (Code) = 0.3746, Validation (Code) = 0.36433, Training (X) = 0.95657, Validation (X) = 0.96066, Training (Z) = 0.96007, Validation (Z) = 0.96203
Epoch 45: Loss = 0.40493, Training (Code) = 0.37129, Validation (Code) = 0.36383, Training (X) = 0.96044, Validation (X) = 0.96312, Training (Z) = 0.95814, Validation (Z) = 0.95648
Epoch 46: Loss = 0.40493, Training (Code) = 0.37154, Validation (Code) = 0.36675, Training (X) = 0.9598, Validation (X) = 0.95865, Training (Z) = 0.96215, Validation (Z) = 0.95569
Epoch 47: Loss = 0.40493, Training (Code) = 0.37254, Validation (Code) = 0.36483, Training (X) = 0.96035, Validation (X) = 0.95637, Training (Z) = 0.95946, Validation (Z) = 0.95592
Epoch 48: Loss = 0.40493, Training (Code) = 0.37304, Validation (Code) = 0.36542, Training (X) = 0.95957, Validation (X) = 0.95872, Training (Z) = 0.95733, Validation (Z) = 0.95941
Epoch 49: Loss = 0.40493, Training (Code) = 0.3715, Validation (Code) = 0.36667, Training (X) = 0.9608, Validation (X) = 0.95705, Training (Z) = 0.95744, Validation (Z) = 0.96
Epoch 50: Loss = 0.40493, Training (Code) = 0.3744, Validation (Code) = 0.36483, Training (X) = 0.95966, Validation (X) = 0.9566, Training (Z) = 0.95871, Validation (Z) = 0.9598
Epoch 51: Loss = 0.40493, Training (Code) = 0.3725, Validation (Code) = 0.36725, Training (X) = 0.9623, Validation (X) = 0.95757, Training (Z) = 0.95766, Validation (Z) = 0.95961
Epoch 52: Loss = 0.40493, Training (Code) = 0.37254, Validation (Code) = 0.36625, Training (X) = 0.95962, Validation (X) = 0.95813, Training (Z) = 0.95806, Validation (Z) = 0.9554
Epoch 53: Loss = 0.40493, Training (Code) = 0.37438, Validation (Code) = 0.36692, Training (X) = 0.96183, Validation (X) = 0.96343, Training (Z) = 0.96027, Validation (Z) = 0.9548
Epoch 54: Loss = 0.40493, Training (Code) = 0.37025, Validation (Code) = 0.36642, Training (X) = 0.96101, Validation (X) = 0.95997, Training (Z) = 0.95943, Validation (Z) = 0.95315
Epoch 55: Loss = 0.40494, Training (Code) = 0.37523, Validation (Code) = 0.3645, Training (X) = 0.95858, Validation (X) = 0.96091, Training (Z) = 0.95808, Validation (Z) = 0.95908
Epoch 56: Loss = 0.40494, Training (Code) = 0.37512, Validation (Code) = 0.36533, Training (X) = 0.95985, Validation (X) = 0.95461, Training (Z) = 0.95851, Validation (Z) = 0.95347
Epoch 57: Loss = 0.40494, Training (Code) = 0.37317, Validation (Code) = 0.35867, Training (X) = 0.95947, Validation (X) = 0.95911, Training (Z) = 0.95807, Validation (Z) = 0.95609
Epoch 58: Loss = 0.40494, Training (Code) = 0.37325, Validation (Code) = 0.365, Training (X) = 0.95942, Validation (X) = 0.96027, Training (Z) = 0.95831, Validation (Z) = 0.9589
Epoch 59: Loss = 0.40494, Training (Code) = 0.37231, Validation (Code) = 0.361, Training (X) = 0.95943, Validation (X) = 0.96537, Training (Z) = 0.95893, Validation (Z) = 0.96376
Epoch 60: Loss = 0.40494, Training (Code) = 0.37398, Validation (Code) = 0.36733, Training (X) = 0.96089, Validation (X) = 0.96438, Training (Z) = 0.95789, Validation (Z) = 0.95576
Epoch 61: Loss = 0.40494, Training (Code) = 0.3729, Validation (Code) = 0.36825, Training (X) = 0.95977, Validation (X) = 0.95836, Training (Z) = 0.95994, Validation (Z) = 0.95859
Epoch 62: Loss = 0.40494, Training (Code) = 0.37071, Validation (Code) = 0.36467, Training (X) = 0.96016, Validation (X) = 0.95498, Training (Z) = 0.95808, Validation (Z) = 0.95795
Epoch 63: Loss = 0.40494, Training (Code) = 0.37275, Validation (Code) = 0.36675, Training (X) = 0.9625, Validation (X) = 0.95796, Training (Z) = 0.95937, Validation (Z) = 0.95774
Epoch 64: Loss = 0.40494, Training (Code) = 0.37129, Validation (Code) = 0.36208, Training (X) = 0.96151, Validation (X) = 0.95834, Training (Z) = 0.95943, Validation (Z) = 0.95742
Epoch 65: Loss = 0.40494, Training (Code) = 0.37425, Validation (Code) = 0.36867, Training (X) = 0.96064, Validation (X) = 0.9566, Training (Z) = 0.95981, Validation (Z) = 0.95796
Epoch 66: Loss = 0.40494, Training (Code) = 0.37171, Validation (Code) = 0.36742, Training (X) = 0.95937, Validation (X) = 0.95532, Training (Z) = 0.96138, Validation (Z) = 0.95827
Epoch 67: Loss = 0.40494, Training (Code) = 0.37175, Validation (Code) = 0.36842, Training (X) = 0.95959, Validation (X) = 0.95929, Training (Z) = 0.95943, Validation (Z) = 0.95499
Epoch 68: Loss = 0.40494, Training (Code) = 0.37577, Validation (Code) = 0.36858, Training (X) = 0.96241, Validation (X) = 0.95636, Training (Z) = 0.95903, Validation (Z) = 0.95139
Epoch 69: Loss = 0.40494, Training (Code) = 0.37471, Validation (Code) = 0.3565, Training (X) = 0.95841, Validation (X) = 0.9619, Training (Z) = 0.9578, Validation (Z) = 0.9612
Epoch 70: Loss = 0.40494, Training (Code) = 0.37456, Validation (Code) = 0.36408, Training (X) = 0.96051, Validation (X) = 0.96223, Training (Z) = 0.95717, Validation (Z) = 0.96269
Epoch 71: Loss = 0.40494, Training (Code) = 0.37604, Validation (Code) = 0.36417, Training (X) = 0.95972, Validation (X) = 0.95606, Training (Z) = 0.9564, Validation (Z) = 0.95149
Epoch 72: Loss = 0.40494, Training (Code) = 0.37321, Validation (Code) = 0.36383, Training (X) = 0.96037, Validation (X) = 0.95854, Training (Z) = 0.95679, Validation (Z) = 0.959
Epoch 73: Loss = 0.40495, Training (Code) = 0.37323, Validation (Code) = 0.36517, Training (X) = 0.96031, Validation (X) = 0.9539, Training (Z) = 0.95886, Validation (Z) = 0.95641
Epoch 74: Loss = 0.40495, Training (Code) = 0.3724, Validation (Code) = 0.36625, Training (X) = 0.96179, Validation (X) = 0.95904, Training (Z) = 0.95759, Validation (Z) = 0.95995
Epoch 75: Loss = 0.40495, Training (Code) = 0.37006, Validation (Code) = 0.36825, Training (X) = 0.96284, Validation (X) = 0.95881, Training (Z) = 0.96003, Validation (Z) = 0.95384
Epoch 76: Loss = 0.40495, Training (Code) = 0.37215, Validation (Code) = 0.36667, Training (X) = 0.95857, Validation (X) = 0.95295, Training (Z) = 0.96132, Validation (Z) = 0.95773
Epoch 77: Loss = 0.40495, Training (Code) = 0.37123, Validation (Code) = 0.36308, Training (X) = 0.96072, Validation (X) = 0.95915, Training (Z) = 0.96139, Validation (Z) = 0.95846
Epoch 78: Loss = 0.40495, Training (Code) = 0.37208, Validation (Code) = 0.36583, Training (X) = 0.95885, Validation (X) = 0.96173, Training (Z) = 0.95851, Validation (Z) = 0.95923
Epoch 79: Loss = 0.40495, Training (Code) = 0.37344, Validation (Code) = 0.36625, Training (X) = 0.9595, Validation (X) = 0.95813, Training (Z) = 0.95933, Validation (Z) = 0.95495
Epoch 80: Loss = 0.40495, Training (Code) = 0.37471, Validation (Code) = 0.36267, Training (X) = 0.9583, Validation (X) = 0.96392, Training (Z) = 0.9553, Validation (Z) = 0.95542
Epoch 81: Loss = 0.40495, Training (Code) = 0.37192, Validation (Code) = 0.36658, Training (X) = 0.96118, Validation (X) = 0.95726, Training (Z) = 0.9586, Validation (Z) = 0.95454
Epoch 82: Loss = 0.40495, Training (Code) = 0.37308, Validation (Code) = 0.36608, Training (X) = 0.9603, Validation (X) = 0.95698, Training (Z) = 0.95991, Validation (Z) = 0.96062
Epoch 83: Loss = 0.40495, Training (Code) = 0.37256, Validation (Code) = 0.36742, Training (X) = 0.96019, Validation (X) = 0.95441, Training (Z) = 0.96035, Validation (Z) = 0.95078
Epoch 84: Loss = 0.40495, Training (Code) = 0.37648, Validation (Code) = 0.36667, Training (X) = 0.95783, Validation (X) = 0.95455, Training (Z) = 0.957, Validation (Z) = 0.96
Epoch 85: Loss = 0.40495, Training (Code) = 0.3765, Validation (Code) = 0.3675, Training (X) = 0.959, Validation (X) = 0.9551, Training (Z) = 0.95761, Validation (Z) = 0.95533
Epoch 86: Loss = 0.40495, Training (Code) = 0.37121, Validation (Code) = 0.37208, Training (X) = 0.96071, Validation (X) = 0.95767, Training (Z) = 0.95993, Validation (Z) = 0.95386
Epoch 87: Loss = 0.40495, Training (Code) = 0.37327, Validation (Code) = 0.36625, Training (X) = 0.96305, Validation (X) = 0.95654, Training (Z) = 0.95993, Validation (Z) = 0.95882
Epoch 88: Loss = 0.40495, Training (Code) = 0.37054, Validation (Code) = 0.3655, Training (X) = 0.96092, Validation (X) = 0.95166, Training (Z) = 0.96098, Validation (Z) = 0.9544
Epoch 89: Loss = 0.40495, Training (Code) = 0.37181, Validation (Code) = 0.36225, Training (X) = 0.95921, Validation (X) = 0.95859, Training (Z) = 0.95831, Validation (Z) = 0.95767
Epoch 90: Loss = 0.40495, Training (Code) = 0.37308, Validation (Code) = 0.36208, Training (X) = 0.96108, Validation (X) = 0.96064, Training (Z) = 0.95851, Validation (Z) = 0.95903
Epoch 91: Loss = 0.40495, Training (Code) = 0.37317, Validation (Code) = 0.3675, Training (X) = 0.96126, Validation (X) = 0.95873, Training (Z) = 0.95707, Validation (Z) = 0.96054
Epoch 92: Loss = 0.40495, Training (Code) = 0.37356, Validation (Code) = 0.36892, Training (X) = 0.95957, Validation (X) = 0.95979, Training (Z) = 0.96012, Validation (Z) = 0.9564
Epoch 93: Loss = 0.40495, Training (Code) = 0.37315, Validation (Code) = 0.365, Training (X) = 0.95846, Validation (X) = 0.95594, Training (Z) = 0.95835, Validation (Z) = 0.95388
Epoch 94: Loss = 0.40495, Training (Code) = 0.37381, Validation (Code) = 0.36942, Training (X) = 0.95753, Validation (X) = 0.95759, Training (Z) = 0.95976, Validation (Z) = 0.95195
Epoch 95: Loss = 0.40495, Training (Code) = 0.37119, Validation (Code) = 0.36325, Training (X) = 0.95751, Validation (X) = 0.96008, Training (Z) = 0.95875, Validation (Z) = 0.95871
Epoch 96: Loss = 0.40495, Training (Code) = 0.37281, Validation (Code) = 0.36583, Training (X) = 0.95842, Validation (X) = 0.95831, Training (Z) = 0.95865, Validation (Z) = 0.95695
Epoch 97: Loss = 0.40495, Training (Code) = 0.37365, Validation (Code) = 0.36358, Training (X) = 0.96047, Validation (X) = 0.95554, Training (Z) = 0.9574, Validation (Z) = 0.95943
Epoch 98: Loss = 0.40495, Training (Code) = 0.3721, Validation (Code) = 0.36383, Training (X) = 0.95907, Validation (X) = 0.95786, Training (Z) = 0.9621, Validation (Z) = 0.95579
Epoch 99: Loss = 0.40495, Training (Code) = 0.37506, Validation (Code) = 0.3625, Training (X) = 0.96006, Validation (X) = 0.95793, Training (Z) = 0.95962, Validation (Z) = 0.95862
Epoch 100: Loss = 0.40495, Training (Code) = 0.37035, Validation (Code) = 0.36342, Training (X) = 0.95967, Validation (X) = 0.96079, Training (Z) = 0.95916, Validation (Z) = 0.96056
Epoch 101: Loss = 0.40495, Training (Code) = 0.37202, Validation (Code) = 0.36983, Training (X) = 0.9608, Validation (X) = 0.95358, Training (Z) = 0.95951, Validation (Z) = 0.95516
Epoch 102: Loss = 0.40495, Training (Code) = 0.37233, Validation (Code) = 0.36358, Training (X) = 0.95915, Validation (X) = 0.95691, Training (Z) = 0.95876, Validation (Z) = 0.95783
Epoch 103: Loss = 0.40495, Training (Code) = 0.37108, Validation (Code) = 0.36217, Training (X) = 0.95947, Validation (X) = 0.96042, Training (Z) = 0.9593, Validation (Z) = 0.9595
Epoch 104: Loss = 0.40495, Training (Code) = 0.37379, Validation (Code) = 0.3665, Training (X) = 0.96138, Validation (X) = 0.95293, Training (Z) = 0.95803, Validation (Z) = 0.95998
Epoch 105: Loss = 0.40495, Training (Code) = 0.37254, Validation (Code) = 0.36567, Training (X) = 0.96041, Validation (X) = 0.95647, Training (Z) = 0.96097, Validation (Z) = 0.9567
Epoch 106: Loss = 0.40495, Training (Code) = 0.3721, Validation (Code) = 0.37025, Training (X) = 0.96042, Validation (X) = 0.95701, Training (Z) = 0.95605, Validation (Z) = 0.95589
Epoch 107: Loss = 0.40495, Training (Code) = 0.37369, Validation (Code) = 0.35908, Training (X) = 0.95969, Validation (X) = 0.9631, Training (Z) = 0.96114, Validation (Z) = 0.96055
Epoch 108: Loss = 0.40495, Training (Code) = 0.37377, Validation (Code) = 0.36475, Training (X) = 0.96143, Validation (X) = 0.95476, Training (Z) = 0.95998, Validation (Z) = 0.95682
Epoch 109: Loss = 0.40495, Training (Code) = 0.37275, Validation (Code) = 0.36842, Training (X) = 0.95981, Validation (X) = 0.95544, Training (Z) = 0.95937, Validation (Z) = 0.9525
Epoch 110: Loss = 0.40495, Training (Code) = 0.37562, Validation (Code) = 0.36575, Training (X) = 0.9599, Validation (X) = 0.9542, Training (Z) = 0.95763, Validation (Z) = 0.96058
Epoch 111: Loss = 0.40495, Training (Code) = 0.37321, Validation (Code) = 0.36558, Training (X) = 0.9597, Validation (X) = 0.95874, Training (Z) = 0.95758, Validation (Z) = 0.95441
Epoch 112: Loss = 0.40495, Training (Code) = 0.37346, Validation (Code) = 0.36717, Training (X) = 0.95894, Validation (X) = 0.95847, Training (Z) = 0.95956, Validation (Z) = 0.95506
Epoch 113: Loss = 0.40495, Training (Code) = 0.37275, Validation (Code) = 0.36508, Training (X) = 0.95931, Validation (X) = 0.95617, Training (Z) = 0.95858, Validation (Z) = 0.9548
Epoch 114: Loss = 0.40495, Training (Code) = 0.37238, Validation (Code) = 0.36792, Training (X) = 0.95961, Validation (X) = 0.95719, Training (Z) = 0.95955, Validation (Z) = 0.95878
Epoch 115: Loss = 0.40495, Training (Code) = 0.37125, Validation (Code) = 0.36683, Training (X) = 0.95976, Validation (X) = 0.95866, Training (Z) = 0.95814, Validation (Z) = 0.95911
Epoch 116: Loss = 0.40495, Training (Code) = 0.37323, Validation (Code) = 0.36442, Training (X) = 0.96137, Validation (X) = 0.96158, Training (Z) = 0.95819, Validation (Z) = 0.95724
Epoch 117: Loss = 0.40495, Training (Code) = 0.37377, Validation (Code) = 0.36175, Training (X) = 0.96176, Validation (X) = 0.95738, Training (Z) = 0.95742, Validation (Z) = 0.9583
Epoch 118: Loss = 0.40495, Training (Code) = 0.37477, Validation (Code) = 0.36708, Training (X) = 0.9607, Validation (X) = 0.95505, Training (Z) = 0.95497, Validation (Z) = 0.95709
Epoch 119: Loss = 0.40495, Training (Code) = 0.37169, Validation (Code) = 0.3715, Training (X) = 0.96217, Validation (X) = 0.95087, Training (Z) = 0.95875, Validation (Z) = 0.9585
Epoch 120: Loss = 0.40495, Training (Code) = 0.37262, Validation (Code) = 0.36425, Training (X) = 0.95969, Validation (X) = 0.96156, Training (Z) = 0.95902, Validation (Z) = 0.95676
Epoch 121: Loss = 0.40495, Training (Code) = 0.37306, Validation (Code) = 0.36817, Training (X) = 0.96024, Validation (X) = 0.96084, Training (Z) = 0.96041, Validation (Z) = 0.96084
Epoch 122: Loss = 0.40495, Training (Code) = 0.37131, Validation (Code) = 0.36817, Training (X) = 0.96028, Validation (X) = 0.96016, Training (Z) = 0.95798, Validation (Z) = 0.95586
Epoch 123: Loss = 0.40495, Training (Code) = 0.37433, Validation (Code) = 0.36817, Training (X) = 0.95932, Validation (X) = 0.95473, Training (Z) = 0.95898, Validation (Z) = 0.95541
Epoch 124: Loss = 0.40495, Training (Code) = 0.37296, Validation (Code) = 0.36592, Training (X) = 0.95749, Validation (X) = 0.96083, Training (Z) = 0.95866, Validation (Z) = 0.95605
Epoch 125: Loss = 0.40495, Training (Code) = 0.37188, Validation (Code) = 0.36492, Training (X) = 0.95989, Validation (X) = 0.9557, Training (Z) = 0.9595, Validation (Z) = 0.96209
Epoch 126: Loss = 0.40495, Training (Code) = 0.37094, Validation (Code) = 0.36608, Training (X) = 0.95956, Validation (X) = 0.95743, Training (Z) = 0.96057, Validation (Z) = 0.95857
Epoch 127: Loss = 0.40495, Training (Code) = 0.3729, Validation (Code) = 0.36367, Training (X) = 0.95989, Validation (X) = 0.95967, Training (Z) = 0.95949, Validation (Z) = 0.95921
Epoch 128: Loss = 0.40495, Training (Code) = 0.374, Validation (Code) = 0.35942, Training (X) = 0.96034, Validation (X) = 0.96383, Training (Z) = 0.958, Validation (Z) = 0.95966
Epoch 129: Loss = 0.40495, Training (Code) = 0.37127, Validation (Code) = 0.36442, Training (X) = 0.96055, Validation (X) = 0.96135, Training (Z) = 0.95803, Validation (Z) = 0.96204
Epoch 130: Loss = 0.40495, Training (Code) = 0.37256, Validation (Code) = 0.36758, Training (X) = 0.95884, Validation (X) = 0.96055, Training (Z) = 0.9613, Validation (Z) = 0.95647
Epoch 131: Loss = 0.40495, Training (Code) = 0.37081, Validation (Code) = 0.36442, Training (X) = 0.95989, Validation (X) = 0.95792, Training (Z) = 0.95848, Validation (Z) = 0.95358
Epoch 132: Loss = 0.40495, Training (Code) = 0.37575, Validation (Code) = 0.36575, Training (X) = 0.95775, Validation (X) = 0.9542, Training (Z) = 0.95825, Validation (Z) = 0.9542
Epoch 133: Loss = 0.40495, Training (Code) = 0.37344, Validation (Code) = 0.36058, Training (X) = 0.96201, Validation (X) = 0.96094, Training (Z) = 0.96106, Validation (Z) = 0.95771
Epoch 134: Loss = 0.40495, Training (Code) = 0.374, Validation (Code) = 0.36867, Training (X) = 0.96223, Validation (X) = 0.95502, Training (Z) = 0.95928, Validation (Z) = 0.95773
Epoch 135: Loss = 0.40495, Training (Code) = 0.37298, Validation (Code) = 0.36308, Training (X) = 0.95989, Validation (X) = 0.95456, Training (Z) = 0.95883, Validation (Z) = 0.95754
Epoch 136: Loss = 0.40495, Training (Code) = 0.37398, Validation (Code) = 0.36167, Training (X) = 0.96045, Validation (X) = 0.9553, Training (Z) = 0.95855, Validation (Z) = 0.95714
Epoch 137: Loss = 0.40495, Training (Code) = 0.37235, Validation (Code) = 0.36208, Training (X) = 0.95944, Validation (X) = 0.96203, Training (Z) = 0.95832, Validation (Z) = 0.96272
Epoch 138: Loss = 0.40495, Training (Code) = 0.37196, Validation (Code) = 0.37083, Training (X) = 0.95984, Validation (X) = 0.95663, Training (Z) = 0.95984, Validation (Z) = 0.95933
Epoch 139: Loss = 0.40495, Training (Code) = 0.37315, Validation (Code) = 0.36508, Training (X) = 0.96058, Validation (X) = 0.95458, Training (Z) = 0.95734, Validation (Z) = 0.95846
Epoch 140: Loss = 0.40495, Training (Code) = 0.37173, Validation (Code) = 0.36375, Training (X) = 0.96262, Validation (X) = 0.96082, Training (Z) = 0.96127, Validation (Z) = 0.95739
Epoch 141: Loss = 0.40495, Training (Code) = 0.37419, Validation (Code) = 0.36625, Training (X) = 0.95997, Validation (X) = 0.95654, Training (Z) = 0.95863, Validation (Z) = 0.96041
